timestamp,count_audit_create_table,count_audit_grant,count_audit_insert,count_audit_select,count_connect_authorized,count_connect_received,count_detail,count_disconnect,count_error,count_fatal,count_log,count_statement,avg_session_duration,max_session_duration,total_session_time,ratio_fatal_to_total,anomaly_score,anomaly
2025-10-04 20:59:00+07:00,-0.0040581060312305,-0.0040581060312305,-0.0040581060312305,-0.0175054686840763,48.84379230613618,39.259496491165535,-0.0145276945902852,48.31859385435288,-0.0123850047132222,-0.0159418181605819,23.57760703869933,-0.0123850047132222,-0.012455385640201,-0.0105516662393412,-0.0096987310259347,-0.0165197774829221,-0.20976723484096021,-1
2025-10-04 20:59:30+07:00,-0.0040581060312305,-0.0040581060312305,-0.0040581060312305,-0.0175054686840763,-0.0292424784902415,19.61276231672172,56.90029335705376,-0.02866249305887,-0.0123850047132222,53.76466740312709,11.77500362404566,-0.0123850047132222,-0.012875214915878,-0.0149902335253526,-0.0148770788557774,50.93198540662371,-0.16479400204725186,-1
2025-10-04 21:00:00+07:00,-0.0040581060312305,-0.0040581060312305,-0.0040581060312305,-0.0175054686840763,-0.0292424784902415,9.789395229499812,28.44288283123174,-0.02866249305887,-0.0123850047132222,26.874362792483254,5.873701916718825,-0.0123850047132222,-0.012875214915878,-0.0149902335253526,-0.0148770788557774,50.93198540662371,-0.1419358115553297,-1
2025-10-04 21:01:00+07:00,-0.0040581060312305,-0.0040581060312305,-0.0040581060312305,-0.0175054686840763,-0.0292424784902415,9.789395229499812,28.44288283123174,-0.02866249305887,-0.0123850047132222,26.874362792483254,5.873701916718825,-0.0123850047132222,-0.012875214915878,-0.0149902335253526,-0.0148770788557774,50.93198540662371,-0.1419358115553297,-1
2025-10-04 21:02:00+07:00,-0.0040581060312305,-0.0040581060312305,-0.0040581060312305,-0.0175054686840763,48.84379230613618,49.082863578387446,28.44288283123174,48.31859385435288,-0.0123850047132222,26.874362792483254,53.08411557533351,-0.0123850047132222,-0.0128137023961376,-0.0139206992395667,-0.013570392954789,8.20098105866331,-0.209307203003888,-1
2025-10-04 21:02:30+07:00,-0.0040581060312305,-0.0040581060312305,-0.0040581060312305,-0.0175054686840763,-0.0292424784902415,29.436129403943625,85.3577038828758,-0.02866249305887,-0.0123850047132222,80.65497201377093,5.873701916718825,-0.0123850047132222,-0.012875214915878,-0.0149902335253526,-0.0148770788557774,69.45871456448066,-0.15131774807550108,-1
2025-10-04 21:03:00+07:00,-0.0040581060312305,-0.0040581060312305,-0.0040581060312305,-0.0175054686840763,48.84379230613618,68.72959775283125,113.8151144086978,16.087089622745047,-0.0123850047132222,107.54527662441475,8.824352770382243,-0.0123850047132222,-0.0123423135243219,-0.0061130989533297,-0.0068433803534046,46.30030311715947,-0.20506900704699588,-1
2025-10-04 21:03:30+07:00,-0.0040581060312305,-0.0040581060312305,-0.0040581060312305,-0.0175054686840763,-0.0292424784902415,19.61276231672172,56.90029335705376,-0.02866249305887,-0.0123850047132222,53.76466740312709,11.77500362404566,-0.0123850047132222,-0.012875214915878,-0.0149902335253526,-0.0148770788557774,50.93198540662371,-0.16479400204725186,-1
2025-10-04 21:05:30+07:00,-0.0040581060312305,-0.0040581060312305,-0.0040581060312305,-0.0175054686840763,16.26176911638523,19.61276231672172,28.44288283123174,-0.02866249305887,-0.0123850047132222,53.76466740312709,8.824352770382243,-0.0123850047132222,-0.012875214915878,-0.0149902335253526,-0.0148770788557774,56.59293042708,-0.175833090196386,-1
2025-10-04 21:06:00+07:00,-0.0040581060312305,-0.0040581060312305,-0.0040581060312305,-0.0175054686840763,16.26176911638523,9.789395229499812,-0.0145276945902852,-0.02866249305887,-0.0123850047132222,26.874362792483254,2.923051063055407,-0.0123850047132222,-0.012875214915878,-0.0149902335253526,-0.0148770788557774,63.66911170265037,-0.13935408768734742,-1
2025-10-04 21:06:30+07:00,-0.0040581060312305,-0.0040581060312305,-0.0040581060312305,-0.0175054686840763,-0.0292424784902415,9.789395229499812,28.44288283123174,-0.02866249305887,-0.0123850047132222,26.874362792483254,5.873701916718825,-0.0123850047132222,-0.012875214915878,-0.0149902335253526,-0.0148770788557774,50.93198540662371,-0.1419358115553297,-1
2025-10-04 21:07:00+07:00,-0.0040581060312305,-0.0040581060312305,-0.0040581060312305,-0.0175054686840763,32.5527807112607,19.61276231672172,-0.0145276945902852,-0.02866249305887,-0.0123850047132222,26.874362792483254,11.77500362404566,-0.0123850047132222,-0.012875214915878,-0.0149902335253526,-0.0148770788557774,28.28820532479854,-0.1803245055692821,-1
2025-10-04 21:07:30+07:00,-0.0040581060312305,-0.0040581060312305,-0.0040581060312305,-0.0175054686840763,-0.0292424784902415,-0.0339718577220967,-0.0145276945902852,16.087089622745047,20.31375083868422,-0.0159418181605819,-0.0275997906080103,20.31375083868422,0.7808375343991204,1.7879771887382163,1.6167864452857823,-0.0165197774829221,-0.0593569299676559,-1
